symbol,day,pnl,win,tt,near_high,pocket,dryup,dist25,rs_newhi,mkt_a10,mkt_a21,mkt_dist25
LITE.US,2025-03-28,-1.2262894547088958,0,4,-36.262203626220355,0,1,1,0,0,0,7
LITE.US,2025-04-02,4.801339812078427,1,4,-36.65072723650129,1,0,1,0,0,0,5
LITE.US,2025-04-07,8.269942175324623,1,2,-50.6276150627615,0,0,3,0,0,0,6
LITE.US,2025-04-08,-3.778887997737463,0,3,-47.937836222355045,0,0,3,0,0,0,6
LITE.US,2025-04-09,-2.5462383281781222,0,2,-50.16935644550706,0,0,3,0,0,0,6
LITE.US,2025-04-14,-1.524175946871793,0,3,-48.924088463837414,0,0,3,0,1,0,6
LITE.US,2025-04-15,-0.7790289145457443,0,3,-47.83821478382148,0,0,3,0,1,0,5
LITE.US,2025-04-16,2.190078550066674,1,3,-47.50946403666069,0,1,3,0,1,0,4
LITE.US,2025-04-21,-0.298125089409257,0,3,-48.19685196254234,0,1,3,0,0,0,4
LITE.US,2025-04-23,-6.426387824763322,0,3,-48.555489141263195,0,1,3,0,0,0,4
LITE.US,2025-04-24,4.570770986401005,1,3,-45.03885236102809,0,0,2,0,1,0,4
LITE.US,2025-04-28,-0.6668061163009907,0,3,-40.22713687985654,0,1,2,0,1,1,4
LITE.US,2025-04-29,-0.3326622878244589,0,3,-40.147439729029685,0,1,2,0,1,1,4
LITE.US,2025-04-30,-1.3459965556416058,0,3,-40.26698545526997,0,1,2,0,1,1,4
LITE.US,2025-05-01,-3.643333462673072,0,3,-41.18350268977884,0,1,2,0,1,1,4
LITE.US,2025-05-05,0.5046369950874324,1,4,-37.37796373779637,1,0,2,0,1,1,4
LITE.US,2025-05-06,2.428158831613981,1,4,-37.06913727834229,1,0,2,0,1,1,4
LITE.US,2025-05-12,-1.0848287922006308,0,4,-35.37557282327156,0,0,2,0,1,1,3
LITE.US,2025-05-13,2.232560412555704,1,5,-28.541542139868493,0,0,1,0,1,1,2
LITE.US,2025-05-14,-2.0474977740751528,0,6,-25.772066148635176,0,0,1,0,1,1,2
LITE.US,2025-05-15,-2.509624964082615,0,6,-22.006375772066132,1,0,1,1,1,1,1
LITE.US,2025-05-19,2.2773717006866216,1,6,-22.345088663080293,0,0,1,0,1,1,0
LITE.US,2025-05-23,2.1984012449260977,1,6,-24.407252440725248,0,1,1,0,1,1,0
LITE.US,2025-05-28,-0.4172542111614625,0,6,-21.926678621239283,0,1,1,0,1,1,0
LITE.US,2025-06-02,-1.4971063215098694,0,5,-27.993624227933843,0,0,1,0,1,1,0
LITE.US,2025-06-05,-3.467235150839418,0,6,-20.023909145248055,1,0,1,1,1,1,0
LITE.US,2025-06-12,2.665411888211942,1,6,-17.95178322374975,0,0,1,0,1,1,0
LITE.US,2025-06-13,-1.315711986689939,0,7,-14.823670053795567,0,0,1,1,1,1,0
LITE.US,2025-06-16,1.1022450077462471,1,6,-17.84718071328949,0,0,0,0,0,1,0
LITE.US,2025-06-17,0.934587117861636,1,7,-14.544730025901565,1,0,0,1,1,1,0
LITE.US,2025-06-18,-0.2431635836419555,0,7,-13.981868898186889,0,0,0,1,0,1,0
LITE.US,2025-06-26,2.003776729345851,1,7,-8.577405857740583,0,1,0,0,1,1,0
LITE.US,2025-07-03,0.818558676703216,1,7,-9.105399481968524,0,0,0,0,1,1,0
LITE.US,2025-07-10,-1.609637668662935,0,8,-9.902370990237097,0,0,0,0,1,1,0
LITE.US,2025-07-11,0.4021145331144194,1,8,-7.730623630205214,0,0,0,0,1,1,0
LITE.US,2025-07-15,-0.9514004041529552,0,8,-8.109185096632798,0,0,0,0,1,1,0
LITE.US,2025-07-24,-1.1630780168494812,0,8,-1.6467642526964643,0,0,0,0,1,1,0
LITE.US,2025-07-28,-0.294649936998491,0,7,0.0,0,1,0,1,1,1,0
LITE.US,2025-07-29,-1.9397050990466649,0,7,0.0,0,1,0,1,1,1,0
LITE.US,2025-07-30,-1.0145829009235892,0,7,0.0,0,0,0,1,1,1,0
LITE.US,2025-07-31,-0.7369418119857738,0,7,0.0,0,0,0,1,1,1,0
LITE.US,2025-08-01,-2.1314183460070164,0,7,0.0,0,0,0,1,1,1,1
LITE.US,2025-08-04,1.945753477714783,1,7,-3.0886627906976716,0,0,0,0,0,0,2
LITE.US,2025-08-06,-1.680059584982033,0,7,-2.6815441374966165,0,0,0,0,0,1,2
LITE.US,2025-08-07,-1.0758236564843366,0,7,-1.0078286691262428,0,0,0,0,1,1,2
LITE.US,2025-08-08,2.338139300393864,1,7,0.0,0,0,0,0,1,1,2
LITE.US,2025-08-12,-1.382462144204207,0,7,-1.0664831856884827,0,0,1,0,1,1,2
LITE.US,2025-08-13,-4.0416271276815605,0,7,0.0,1,0,1,1,1,1,2
LITE.US,2025-08-18,1.930434319758068,1,7,-3.634700158030446,0,0,2,0,1,1,2
LITE.US,2025-08-19,-0.7446854018642751,0,7,-1.0396739582466896,0,0,2,0,1,1,2
LITE.US,2025-08-21,0.69753535249545,1,7,-3.6097479830325185,0,0,2,0,0,0,3
LITE.US,2025-08-25,2.0405704489414447,1,7,-0.7402478582716476,0,0,2,1,1,1,3
LITE.US,2025-08-26,-0.9471985450160566,0,7,0.0,0,0,2,1,0,1,3
LITE.US,2025-08-27,-1.3992052348131965,0,7,0.0,0,0,2,1,1,1,3
LITE.US,2025-08-28,4.345611821328808,1,7,0.0,0,0,2,1,1,1,3
LITE.US,2025-09-04,-1.1587284451080624,0,7,-1.054961268904464,1,0,2,1,0,1,4
LITE.US,2025-09-09,1.112898290365198,1,7,-0.04014452027298887,0,0,2,0,1,1,2
LITE.US,2025-09-10,2.3648016896405486,1,7,0.0,0,1,2,1,1,1,2
LITE.US,2025-09-11,-0.8350166148868385,0,7,0.0,1,0,2,1,1,1,2
LITE.US,2025-09-16,0.6657932826039986,1,7,0.0,1,0,2,1,1,1,2
LITE.US,2025-09-18,1.6002998915652242,1,8,-4.4236395552955,0,0,1,0,1,1,2
LITE.US,2025-09-25,8.291980866086936,1,8,-10.932944606413997,0,0,0,0,1,1,2
LITE.US,2025-09-26,-0.5819768041190414,0,8,-7.224489795918354,0,0,0,0,1,1,2
LITE.US,2025-09-30,-1.3157522860852942,0,8,-5.20116618075801,0,1,0,0,1,1,2
LITE.US,2025-10-01,6.442473911149975,1,8,-5.1253644314868785,0,1,0,0,1,1,2
LITE.US,2025-10-08,1.6166099131492857,1,8,-8.36734693877551,0,0,0,0,1,1,1
LITE.US,2025-10-09,-0.9202580522349744,0,8,-4.903790087463555,0,1,0,0,1,1,1
LITE.US,2025-10-16,1.1894828260706771,1,8,-8.70553935860059,0,0,0,0,1,1,2
LITE.US,2025-10-17,1.2395057161129972,1,8,-4.822157434402341,0,0,0,0,0,1,2
LITE.US,2025-10-20,-2.939977614380598,0,8,-3.924198250728861,0,0,0,0,1,1,2
LITE.US,2025-10-21,-2.1067614159603067,0,8,-6.122448979591832,0,0,0,0,1,1,2
LITE.US,2025-10-22,-1.4037665737767226,0,8,-4.9854227405247915,0,0,0,0,1,1,2
LITE.US,2025-10-23,5.378480160195346,1,8,-7.8367346938775455,0,0,0,0,1,1,2
LITE.US,2025-10-24,-1.1396877913201635,0,8,-1.7492711370262426,0,0,0,0,1,1,2
LITE.US,2025-10-28,-1.795522544236282,0,8,0.0,1,0,0,1,1,1,2
LITE.US,2025-10-30,-1.616849763555257,0,8,0.0,1,0,0,1,1,1,2
LITE.US,2025-10-31,-1.914091901675198,0,8,-6.603509426918053,0,0,0,0,1,1,1
LITE.US,2025-11-06,-2.6172299019676566,0,8,0.0,1,0,2,1,1,1,1
LITE.US,2025-11-10,-0.0499538496843069,0,8,0.0,0,0,2,1,0,0,2
LITE.US,2025-11-11,-1.799721906840976,0,8,0.0,1,0,2,1,1,1,2
LITE.US,2025-11-14,4.380568452862042,1,8,-12.70922313286389,0,0,2,0,0,0,2
LITE.US,2025-11-17,0.4248462343027633,1,8,-10.67374658509369,0,0,2,0,0,0,1
LITE.US,2025-11-19,3.130648606045256,1,8,-4.794336065258376,0,0,2,0,0,0,2
LITE.US,2025-11-21,-1.6949397574371108,0,8,-13.267886360255844,0,0,2,0,0,0,3
LITE.US,2025-11-24,8.45162902039761,1,8,-4.95686449501711,1,0,2,0,0,0,3
LITE.US,2025-11-28,4.812533072648001,1,8,0.0,0,0,2,1,1,1,3
LITE.US,2025-12-04,5.312641107099203,1,8,-6.82125722721122,0,1,2,0,1,1,3
LITE.US,2025-12-10,2.1609899157713808,1,8,0.0,0,0,1,1,1,1,3
LITE.US,2025-12-18,-1.7306611145632176,0,8,-13.932113198419726,0,0,0,0,0,0,2
LITE.US,2025-12-19,5.883676413134628,1,8,-9.395576339057754,0,0,0,0,0,0,2
LITE.US,2025-12-23,0.2610736909695245,1,8,0.0,0,1,0,1,1,1,2
LITE.US,2025-12-24,1.1571043122939983,1,8,-0.6335282651072083,0,1,0,0,1,1,2
LITE.US,2025-12-29,-2.4143883555604404,0,8,-1.3007678318852411,0,1,0,0,1,1,1
LITE.US,2025-12-30,-1.564883767631952,0,8,-5.887553041018389,0,0,0,0,1,1,0
LITE.US,2025-12-31,-1.0963662367018945,0,8,-6.248737118609826,0,1,0,0,1,1,0
LITE.US,2026-01-02,-1.95967328647752,0,8,-6.902909678722979,0,1,0,0,0,0,0
LITE.US,2026-01-09,1.5923891882271364,1,8,-12.369785113985209,0,0,1,0,1,1,0
LITE.US,2026-01-13,5.40990780209047,1,8,-14.480901816717829,0,0,1,0,1,1,0
LITE.US,2026-01-14,-2.3908820657345844,0,8,-9.081072920336176,0,0,1,0,1,1,0
LITE.US,2026-01-15,1.224069174457008,1,7,-16.556791303910224,0,0,1,0,0,0,0
LITE.US,2026-01-16,-1.8694332691724984,0,8,-13.62538372502643,0,0,1,0,0,1,0
LITE.US,2026-01-20,6.30840639563317,1,7,-18.41125257913543,0,0,1,0,0,1,0
LITE.US,2026-01-22,-1.4644755980316524,0,8,-8.801771425695737,0,0,1,0,0,0,1
LITE.US,2026-01-27,4.722849978048425,1,7,-16.347944240350266,0,1,1,0,1,1,1
LITE.US,2026-01-28,-2.961428200628351,0,8,-6.733430627547676,0,0,1,0,1,1,1
LITE.US,2026-01-30,-7.324722006211208,0,8,-4.0209350309496354,0,0,1,0,1,1,2
LITE.US,2026-02-02,0.6679815331630857,1,8,-1.404056162246503,1,0,1,0,0,0,2
LITE.US,2026-02-03,-1.8460679833099944,0,8,0.0,1,0,1,1,1,1,2
LITE.US,2026-02-04,-4.916669965776071,0,8,0.0,1,0,1,1,0,0,3
LITE.US,2026-02-05,14.269219729236053,1,8,0.0,1,0,1,1,0,0,4
LITE.US,2026-02-06,-4.2902155407874885,0,8,0.0,1,0,1,1,0,0,5
LITE.US,2026-02-09,1.71888192770048,1,8,0.0,1,0,1,1,0,0,5
LITE.US,2026-02-11,-4.785973673600498,0,8,-2.7757082214329043,0,0,0,0,0,0,5
LITE.US,2026-02-17,11.055133224707934,1,8,-3.5512288760154997,0,0,0,0,0,0,6
LITE.US,2026-02-20,2.7893010351526906,1,8,0.0,0,0,0,1,0,0,6
LITE.US,2026-02-24,-1.0442737409943494,0,8,0.0,0,0,0,1,0,0,6
LITE.US,2026-02-25,-1.8575570535220745,0,8,0.0,0,1,0,1,1,0,6
LITE.US,2026-02-26,-1.23410058299543,0,8,0.0,0,0,0,1,1,1,5
LITE.US,2026-02-27,-3.139355142572592,0,8,-6.412861665215164,0,0,0,0,1,0,6
LITE.US,2026-03-02,-2.71231664062843,0,8,-3.1075906495804495,1,0,0,0,0,0,6
LITE.US,2026-03-05,-2.3992307741231405,0,8,-13.080114905841056,0,0,0,0,1,1,7
LITE.US,2026-03-06,-3.4383880817092587,0,7,-16.907756144270657,0,0,0,0,1,0,8
LITE.US,2026-03-09,3.439856841435387,1,7,-28.70220236195339,0,0,1,0,0,0,8
LITE.US,2026-03-10,-3.444250932510775,0,7,-18.201085221832102,0,0,1,0,1,0,8
LITE.US,2026-03-12,-4.172975824207404,0,8,-14.20363868496649,0,0,1,0,1,0,7
LITE.US,2026-03-17,8.746273732687214,1,7,-20.224704755825083,0,0,1,0,0,0,5
LITE.US,2026-03-18,-2.7503412158741685,0,7,-17.06862432173636,1,0,1,0,1,0,5
LITE.US,2026-03-19,13.165437615102862,1,8,-10.525375039897867,1,0,1,0,0,0,5
LITE.US,2026-03-24,3.915487781401136,1,8,-6.932652409830831,0,0,2,0,0,0,4
LITE.US,2026-03-25,-2.101453001342493,0,8,0.0,0,0,2,1,0,0,4
LITE.US,2026-03-26,-1.6575718721032833,0,8,-3.0948016808189704,0,1,2,0,0,0,4
LITE.US,2026-03-27,-1.4961232074460682,0,8,-14.11364231474208,0,0,2,0,0,0,4
LITE.US,2026-04-01,3.2202693497951747,1,8,-12.372972231573964,0,0,2,0,0,0,4
LITE.US,2026-04-02,12.256887619028534,1,8,-4.655918402972614,0,0,2,0,1,0,4
LITE.US,2026-04-07,3.8133321874094905,1,8,-6.603134674922606,0,0,2,0,1,1,3
LITE.US,2026-04-09,-2.006630229566808,0,8,0.0,0,0,2,1,1,1,2
LITE.US,2026-04-13,-2.1141570325948003,0,8,0.0,0,0,2,0,1,1,1
LITE.US,2026-04-16,3.909669991399271,1,8,-8.16783684386493,0,0,1,0,1,1,0
LITE.US,2026-04-21,-2.3534161869834427,0,8,-0.2440655299230987,0,1,1,0,1,1,0
LITE.US,2026-04-22,-2.341986268382191,0,8,-6.729076117240607,0,0,1,0,1,1,0
LITE.US,2026-04-24,-0.7410960552526069,0,8,-5.6179650061294995,0,1,1,0,1,1,0
LITE.US,2026-04-28,-2.348006094632765,0,8,-4.192577733199599,0,0,0,0,1,1,0
LITE.US,2026-04-29,4.3661813003477805,1,8,-11.805416248746237,0,0,0,0,1,1,0
LITE.US,2026-04-30,-1.0076248196866957,0,8,-4.344143541736312,1,0,0,0,1,1,0
LITE.US,2026-05-01,-0.7114038034237837,0,8,0.0,1,0,0,0,1,1,0
